SaleID,SaleDate,Region,ProductCategory,Revenue,Cost,SalesPersonID,CustomerType,Profit
14151,2024-02-27,North America,Service,1290.04,377.64,14,SMB,912.4
14152,2024-03-31,Asia,Software,914.67,1643.21,7,Individual,-728.5400000000001
14153,2024-11-21,Europe,Software,3004.58,364.67,19,SMB,2639.91
14154,2024-02-05,North America,Hardware,3830.42,685.67,4,Individual,3144.75
14155,2024-04-15,North America,Service,1727.56,1007.13,18,Individual,720.43
14156,2024-11-09,Europe,Service,2933.2,1209.34,15,Individual,1723.86
14157,2024-04-26,LATAM,Hardware,580.81,1141.28,17,SMB,-560.47
14158,2024-08-01,LATAM,Service,4682.44,249.09,1,Individual,4433.349999999999
14159,2024-12-27,Europe,Software,1750.79,872.27,15,SMB,878.52
14160,2024-07-17,Europe,Software,4987.78,1849.67,16,Enterprise,3138.1099999999997
14161,2024-09-18,North America,Software,4895.08,1751.12,11,Enterprise,3143.96
14162,2024-12-06,Europe,Hardware,3916.23,1202.03,9,Enterprise,2714.2
14163,2024-08-31,Europe,Software,198.33,1166.03,17,Individual,-967.6999999999999
14164,2024-04-25,Europe,Software,2763.03,267.77,15,Enterprise,2495.26
14165,2024-11-06,Europe,Software,525.5,440.51,8,Enterprise,84.99000000000001
14166,2024-03-01,North America,Software,4486.18,542.65,18,SMB,3943.53
14167,2024-12-11,North America,Service,3969.22,1001.98,8,Enterprise,2967.24
14168,2024-08-22,North America,Software,4864.47,1476.14,3,Enterprise,3388.33
14169,2024-03-30,North America,Software,3081.08,948.41,19,Enterprise,2132.67
14170,2024-08-23,North America,Hardware,2658.65,295.82,14,Enterprise,2362.83
14171,2024-09-13,LATAM,Software,2642.97,906.73,2,SMB,1736.2399999999998
14172,2024-10-27,Europe,Hardware,1993.6,367.13,1,SMB,1626.4699999999998
14173,2024-02-14,Europe,Service,2396.58,1514.74,5,Enterprise,881.8399999999999
14174,2024-10-17,LATAM,Service,3213.52,374.68,17,Enterprise,2838.84
14175,2024-07-07,LATAM,Service,4671.44,990.94,1,SMB,3680.4999999999995
14176,2024-11-12,Europe,Software,3019.83,1402.16,16,SMB,1617.6699999999998
14177,2024-07-17,Asia,Hardware,4299.87,494.99,3,Enterprise,3804.88
14178,2024-08-30,North America,Software,4327.62,198.26,10,Individual,4129.36
14179,2024-12-17,North America,Software,2642.28,1148.43,19,SMB,1493.8500000000001
14180,2024-09-12,Europe,Software,1802.6,155.7,11,Enterprise,1646.8999999999999
14181,2024-06-12,Asia,Software,3233.91,1196.15,3,Individual,2037.7599999999998
14182,2024-07-28,Asia,Service,2284.8,1519.32,2,SMB,765.4800000000002
14183,2024-05-05,North America,Software,499.06,692.17,3,SMB,-193.10999999999996
14184,2024-01-25,North America,Hardware,1951.26,1002.28,15,Individual,948.98
14185,2024-08-19,Europe,Software,4970.95,1861.09,20,SMB,3109.8599999999997
14186,2024-02-14,North America,Software,337.71,968.66,9,Enterprise,-630.95
14187,2024-02-13,Europe,Service,3513.67,1993.28,15,Enterprise,1520.39
14188,2024-05-12,Asia,Software,4221.82,356.15,2,SMB,3865.6699999999996
14189,2024-06-22,Asia,Hardware,3278.76,1432.42,6,SMB,1846.3400000000001
14190,2024-08-10,Asia,Software,2891.77,1322.61,5,Enterprise,1569.16
14191,2024-11-15,LATAM,Software,3567.02,1750.99,6,Individual,1816.03
14192,2024-07-19,Europe,Software,2203.78,230.26,5,SMB,1973.5200000000002
14193,2024-11-14,Asia,Service,547.67,596.4,12,Enterprise,-48.73000000000002
14194,2024-07-15,Europe,Software,4815.62,307.75,4,Enterprise,4507.87
14195,2024-03-09,North America,Software,2218.27,1869.54,14,SMB,348.73
14196,2024-10-12,North America,Software,3360.41,881.94,14,Enterprise,2478.47
14197,2024-07-20,North America,Hardware,2703.42,1824.63,11,SMB,878.79
14198,2024-03-17,Europe,Hardware,367.9,624.09,1,Enterprise,-256.19000000000005
14199,2024-12-12,Europe,Hardware,4768.46,296.42,5,Enterprise,4472.04
14200,2024-07-21,Asia,Software,3983.43,628.25,5,Enterprise,3355.18
14201,2024-03-11,North America,Service,830.58,1214.49,12,SMB,-383.90999999999997
14202,2024-02-01,North America,Hardware,4910.08,1698.2,5,Individual,3211.88
14203,2024-03-22,LATAM,Service,3710.82,801.51,13,Enterprise,2909.3100000000004
14204,2024-12-12,North America,Service,2414.38,1833.88,11,Enterprise,580.5
14205,2024-11-24,Europe,Hardware,3095.71,526.25,1,Individual,2569.46
14206,2024-03-11,Europe,Software,623.01,1402.4,12,Individual,-779.3900000000001
14207,2024-08-20,Europe,Service,2846.02,1484.64,6,Enterprise,1361.3799999999999
14208,2024-12-08,North America,Service,460.94,584.23,11,SMB,-123.29000000000002
14209,2024-07-04,North America,Software,2769.79,102.59,12,Individual,2667.2
14210,2024-04-30,North America,Software,2808.21,762.21,6,SMB,2046.0
14211,2024-08-11,Europe,Service,4384.75,138.13,5,Enterprise,4246.62
14212,2024-05-26,Europe,Software,3652.78,1806.47,18,Enterprise,1846.3100000000002
14213,2024-10-19,North America,Service,1322.81,1909.37,16,Individual,-586.56
14214,2024-03-18,Europe,Software,4453.29,1483.99,13,Individual,2969.3
14215,2024-10-16,Asia,Software,2908.89,1467.03,7,Individual,1441.86
14216,2024-03-14,North America,Software,3071.26,519.74,14,Enterprise,2551.5200000000004
14217,2024-09-16,Europe,Software,928.01,194.15,1,Enterprise,733.86
14218,2024-04-12,Asia,Software,4303.09,1614.1,12,SMB,2688.9900000000002
14219,2024-10-09,North America,Software,4661.73,1140.37,3,Individual,3521.3599999999997
14220,2024-05-28,North America,Hardware,3897.45,1379.17,18,Individual,2518.2799999999997
14221,2024-03-08,Europe,Service,4709.69,1570.3,11,Individual,3139.3899999999994
14222,2024-01-07,LATAM,Software,1581.27,848.4,20,SMB,732.87
14223,2024-07-02,Asia,Hardware,4319.48,331.87,7,SMB,3987.6099999999997
14224,2024-07-27,Europe,Hardware,2495.58,1600.32,10,Enterprise,895.26
14225,2024-09-14,Asia,Hardware,903.19,934.84,19,SMB,-31.649999999999977
14226,2024-06-06,Europe,Hardware,3377.12,1662.5,13,SMB,1714.62
14227,2024-06-18,Europe,Software,3452.19,903.51,14,SMB,2548.6800000000003
14228,2024-10-08,Europe,Software,1505.93,473.18,15,Individual,1032.75
14229,2024-08-30,North America,Software,234.72,383.46,6,Individual,-148.73999999999998
14230,2024-07-08,Asia,Software,1079.25,1500.65,7,Enterprise,-421.4000000000001
14231,2024-11-02,Europe,Hardware,2058.91,1171.03,13,SMB,887.8799999999999
14232,2024-10-11,Europe,Software,921.06,838.98,16,SMB,82.07999999999993
14233,2024-01-16,LATAM,Service,1050.75,1009.63,15,SMB,41.120000000000005
14234,2024-07-30,North America,Service,2017.81,1121.8,18,Enterprise,896.01
14235,2024-07-25,North America,Service,4812.75,516.86,3,Individual,4295.89
14236,2024-12-25,North America,Service,3844.79,787.42,16,SMB,3057.37
14237,2024-08-15,Asia,Software,1666.77,620.2,1,SMB,1046.57
14238,2024-04-27,Asia,Hardware,4762.86,807.43,1,SMB,3955.43
14239,2024-10-16,North America,Software,3263.67,1026.1,19,Individual,2237.57
14240,2024-06-19,Asia,Service,2331.7,388.05,6,Individual,1943.6499999999999
14241,2024-12-06,Europe,Service,2394.67,817.35,11,Individual,1577.3200000000002
14242,2024-09-27,Asia,Service,2112.65,801.71,7,Enterprise,1310.94
14243,2024-03-25,Europe,Software,1241.66,607.71,3,SMB,633.95
14244,2024-11-06,Europe,Hardware,1994.5,1997.07,6,Individual,-2.5699999999999363
14245,2024-10-17,LATAM,Software,2686.69,193.57,1,SMB,2493.12
14246,2024-05-20,North America,Software,2687.33,1303.75,8,SMB,1383.58
14247,2024-08-29,North America,Hardware,3832.51,390.16,14,SMB,3442.3500000000004
14248,2024-09-01,Europe,Software,1858.11,1687.07,4,SMB,171.03999999999996
14249,2024-05-23,LATAM,Service,3612.31,1832.68,4,SMB,1779.6299999999999
14250,2024-04-23,Europe,Software,2932.65,832.88,16,Individual,2099.77
14251,2024-03-26,North America,Service,4813.04,1655.78,11,SMB,3157.26
14252,2024-10-12,North America,Software,1987.9,537.32,7,Individual,1450.58
14253,2024-05-04,Europe,Service,4515.96,323.13,1,Individual,4192.83
14254,2024-02-03,North America,Service,4121.15,665.96,9,Enterprise,3455.1899999999996
14255,2024-08-29,Asia,Service,3224.55,716.26,6,SMB,2508.29
14256,2024-10-10,LATAM,Software,3307.12,824.85,13,Enterprise,2482.27
14257,2024-03-08,Europe,Service,514.78,777.27,12,Individual,-262.49
14258,2024-08-01,Europe,Software,4756.1,851.73,19,SMB,3904.3700000000003
14259,2024-06-27,Europe,Software,623.99,1434.57,17,Individual,-810.5799999999999
14260,2024-05-26,North America,Software,2859.84,528.88,1,Enterprise,2330.96
14261,2024-10-06,LATAM,Service,1717.35,86.22,9,Individual,1631.1299999999999
14262,2024-06-24,Europe,Software,2206.27,1004.88,8,Individual,1201.3899999999999
14263,2024-12-09,Europe,Service,3089.9,924.17,2,SMB,2165.73
14264,2024-09-13,Asia,Hardware,4553.37,167.13,18,Enterprise,4386.24
14265,2024-01-03,Europe,Software,2342.08,310.91,4,SMB,2031.1699999999998
14266,2024-07-24,Europe,Service,4939.87,1044.35,1,SMB,3895.52
14267,2024-07-21,North America,Software,3004.78,507.76,12,Individual,2497.0200000000004
14268,2024-03-15,Asia,Service,886.71,1761.32,16,Individual,-874.6099999999999
14269,2024-10-23,LATAM,Software,1031.05,387.92,18,Individual,643.1299999999999
14270,2024-08-27,Europe,Hardware,3608.94,89.24,5,SMB,3519.7000000000003
14271,2024-05-10,LATAM,Software,346.95,922.75,16,SMB,-575.8
14272,2024-06-19,North America,Software,2453.67,1973.02,9,Enterprise,480.6500000000001
14273,2024-05-03,Europe,Software,826.27,1286.05,9,SMB,-459.78
14274,2024-10-27,Europe,Software,2222.77,740.36,2,SMB,1482.4099999999999
14275,2024-01-14,Europe,Software,3774.6,82.89,14,Individual,3691.71
14276,2024-01-19,Europe,Software,2348.18,995.65,11,Individual,1352.5299999999997
14277,2024-12-25,North America,Software,900.91,452.61,2,Individual,448.29999999999995
14278,2024-09-30,North America,Hardware,1334.43,1313.12,16,Enterprise,21.310000000000173
14279,2024-10-02,Europe,Hardware,1900.94,1186.87,19,Enterprise,714.0700000000002
14280,2024-12-18,North America,Service,440.85,567.17,13,Individual,-126.31999999999994
14281,2024-06-18,Asia,Hardware,2963.25,184.32,17,SMB,2778.93
14282,2024-12-03,North America,Hardware,3076.92,1522.29,1,Individual,1554.63
14283,2024-12-29,North America,Hardware,404.54,1191.65,19,SMB,-787.1100000000001
14284,2024-08-14,Europe,Software,2071.33,1692.15,16,Individual,379.17999999999984
14285,2024-03-04,Europe,Hardware,2128.6,556.61,13,Individual,1571.9899999999998
14286,2024-02-23,LATAM,Software,1735.72,1323.08,19,SMB,412.6400000000001
14287,2024-08-29,Europe,Service,2832.92,281.43,3,Individual,2551.4900000000002
14288,2024-07-03,North America,Hardware,1795.19,619.03,3,SMB,1176.16
14289,2024-09-07,Asia,Software,2140.41,1330.25,1,Enterprise,810.1599999999999
14290,2024-04-11,Europe,Hardware,4007.87,1659.88,3,Individual,2347.99
14291,2024-12-13,North America,Software,894.34,675.8,16,Individual,218.54000000000008
14292,2024-05-28,Europe,Software,3133.66,1607.76,8,Individual,1525.8999999999999
14293,2024-08-15,LATAM,Software,2577.41,1371.62,16,SMB,1205.79
14294,2024-04-08,Europe,Hardware,1594.85,729.92,13,Enterprise,864.93
14295,2024-12-06,North America,Hardware,3664.92,1758.97,13,Individual,1905.95
14296,2024-08-23,North America,Service,2800.82,1043.0,11,Enterprise,1757.8200000000002
14297,2024-02-20,North America,Software,2439.07,1314.08,4,Individual,1124.9900000000002
14298,2024-02-20,Europe,Hardware,3371.58,1016.48,4,Enterprise,2355.1
14299,2024-08-24,Europe,Hardware,4031.22,932.8,15,Individual,3098.42
14300,2024-08-17,North America,Software,4866.08,1703.56,4,Individual,3162.52
14301,2024-04-24,LATAM,Hardware,3183.82,624.67,8,Individual,2559.15
14302,2024-10-04,Asia,Software,4384.76,121.43,2,Individual,4263.33
14303,2024-08-14,Europe,Software,105.35,1765.58,15,SMB,-1660.23
14304,2024-09-24,Asia,Software,2698.15,1658.8,14,Enterprise,1039.3500000000001
14305,2024-01-03,North America,Hardware,1151.77,764.79,2,SMB,386.98
14306,2024-10-22,Europe,Software,561.54,411.63,3,SMB,149.90999999999997
14307,2024-09-21,Europe,Software,2706.66,1367.29,11,Enterprise,1339.37
14308,2024-02-25,Asia,Software,3759.45,203.58,7,Individual,3555.87
14309,2024-01-19,Asia,Software,2120.14,876.32,16,Enterprise,1243.8199999999997
14310,2024-07-17,North America,Software,3383.53,217.43,7,Individual,3166.1000000000004
14311,2024-07-07,LATAM,Software,2499.62,1215.92,11,Individual,1283.6999999999998
14312,2024-09-26,North America,Hardware,2241.72,103.06,2,SMB,2138.66
14313,2024-04-17,LATAM,Software,1522.26,1277.01,8,SMB,245.25
14314,2024-11-19,LATAM,Hardware,1974.71,1362.75,7,SMB,611.96
14315,2024-02-26,North America,Hardware,1814.0,999.93,6,Enterprise,814.07
14316,2024-04-16,Asia,Software,3266.32,391.26,16,SMB,2875.0600000000004
14317,2024-07-07,North America,Software,668.49,247.72,11,Individual,420.77
14318,2024-03-14,Europe,Service,553.92,660.92,3,SMB,-107.0
14319,2024-08-04,Europe,Software,3334.06,957.15,18,SMB,2376.91
14320,2024-09-10,Europe,Software,2776.86,1302.31,9,SMB,1474.5500000000002
14321,2024-11-13,LATAM,Software,2207.98,52.44,17,Enterprise,2155.54
14322,2024-07-20,Asia,Hardware,846.97,1436.57,2,Individual,-589.5999999999999
14323,2024-03-20,Europe,Hardware,2114.03,1439.79,10,Individual,674.2400000000002
14324,2024-12-14,Asia,Service,3969.69,916.85,10,Individual,3052.84
14325,2024-08-31,LATAM,Service,4459.14,719.64,17,SMB,3739.5000000000005
14326,2024-03-19,North America,Software,3542.63,1692.5,8,Enterprise,1850.13
14327,2024-06-14,LATAM,Software,393.57,1579.95,20,Enterprise,-1186.38
14328,2024-01-25,North America,Software,3385.01,1967.39,6,SMB,1417.6200000000001
14329,2024-12-17,Asia,Software,1280.83,775.27,11,Enterprise,505.55999999999995
14330,2024-10-19,North America,Software,1644.73,1818.32,5,SMB,-173.58999999999992
14331,2024-10-09,North America,Software,1059.78,220.43,10,SMB,839.3499999999999
14332,2024-08-04,Europe,Software,3901.2,852.36,1,SMB,3048.8399999999997
14333,2024-08-01,Europe,Software,3278.15,957.48,8,Individual,2320.67
14334,2024-03-13,Europe,Software,3097.99,909.7,4,Individual,2188.29
14335,2024-10-05,North America,Service,3373.07,1268.94,7,SMB,2104.13
14336,2024-10-12,Europe,Hardware,1260.18,381.91,19,Individual,878.27
14337,2024-07-18,LATAM,Service,2278.76,1739.58,15,Individual,539.1800000000003
14338,2024-04-12,Europe,Software,3202.94,1125.94,2,Individual,2077.0
14339,2024-11-18,North America,Software,3219.31,1813.21,17,Enterprise,1406.1
14340,2024-10-16,Europe,Software,3980.07,55.13,16,SMB,3924.94
14341,2024-07-15,North America,Software,1506.81,1278.48,14,Enterprise,228.32999999999993
14342,2024-11-18,Asia,Software,3874.65,854.29,3,Enterprise,3020.36
14343,2024-04-08,Asia,Service,2256.9,1034.94,19,Individual,1221.96
14344,2024-06-28,Europe,Service,3383.85,1500.42,8,Individual,1883.4299999999998
14345,2024-10-25,Europe,Software,2333.02,492.95,17,SMB,1840.07
14346,2024-11-17,Asia,Software,4748.19,449.55,18,Enterprise,4298.639999999999
14347,2024-03-23,Europe,Software,978.58,1420.87,1,Enterprise,-442.28999999999985
14348,2024-10-26,Asia,Software,3407.52,1066.66,7,Individual,2340.8599999999997
14349,2024-04-20,Europe,Software,2925.02,505.6,4,SMB,2419.42
14350,2024-11-06,Asia,Software,946.38,993.84,3,Individual,-47.460000000000036
14351,2024-07-07,Europe,Software,423.43,946.14,19,SMB,-522.71
14352,2024-05-24,Europe,Software,4015.81,1398.32,10,SMB,2617.49
14353,2024-12-14,LATAM,Software,871.51,55.19,3,Individual,816.3199999999999
14354,2024-12-07,Europe,Software,1013.88,1194.18,2,SMB,-180.30000000000007
14355,2024-04-24,Europe,Software,4894.33,1231.07,5,Individual,3663.26
14356,2024-11-17,North America,Service,3614.58,1503.74,17,SMB,2110.84
14357,2024-08-02,Europe,Software,1327.39,1784.0,5,Individual,-456.6099999999999
14358,2024-06-15,Europe,Service,2995.65,908.37,14,Individual,2087.28
14359,2024-10-12,North America,Service,2717.15,717.91,16,SMB,1999.2400000000002
14360,2024-08-10,North America,Service,4237.92,249.52,14,Individual,3988.4
14361,2024-02-09,Europe,Hardware,3673.67,706.83,19,SMB,2966.84
14362,2024-03-03,Asia,Hardware,4175.43,183.55,13,Enterprise,3991.88
14363,2024-12-23,Europe,Service,1136.38,1615.5,12,SMB,-479.1199999999999
14364,2024-02-21,North America,Software,3237.07,1623.66,16,SMB,1613.41
14365,2024-06-22,Asia,Software,297.18,863.61,17,Individual,-566.4300000000001
14366,2024-06-13,North America,Service,437.81,556.3,20,SMB,-118.48999999999995
14367,2024-02-27,Europe,Hardware,3596.28,280.14,6,Enterprise,3316.1400000000003
14368,2024-04-12,North America,Service,219.66,1709.91,14,SMB,-1490.25
14369,2024-10-04,North America,Hardware,2940.85,1761.12,16,Enterprise,1179.73
14370,2024-03-15,North America,Service,4217.98,569.26,3,SMB,3648.7199999999993
14371,2024-02-22,Europe,Hardware,1961.71,1262.43,19,SMB,699.28
14372,2024-05-04,North America,Hardware,319.72,554.37,7,SMB,-234.64999999999998
14373,2024-06-20,Europe,Hardware,3597.85,489.0,5,SMB,3108.85
14374,2024-01-22,Europe,Service,4655.46,91.36,20,Individual,4564.1
14375,2024-08-30,Europe,Service,3614.14,1175.46,10,Individual,2438.68
14376,2024-12-11,Europe,Service,2934.39,342.39,9,Individual,2592.0
14377,2024-05-01,Asia,Hardware,1227.14,74.12,3,SMB,1153.02
14378,2024-10-30,North America,Software,175.34,254.46,10,SMB,-79.12
14379,2024-12-03,Europe,Software,3503.89,661.85,16,Enterprise,2842.04
14380,2024-11-14,North America,Service,1232.03,1354.87,9,Individual,-122.83999999999992
14381,2024-05-27,North America,Hardware,4305.0,445.11,2,Enterprise,3859.89
14382,2024-05-15,Europe,Software,2385.18,1780.8,6,SMB,604.3799999999999
14383,2024-04-11,Europe,Software,2700.11,612.55,5,Individual,2087.5600000000004
14384,2024-05-01,LATAM,Service,3794.29,695.89,3,SMB,3098.4
14385,2024-08-05,Europe,Service,3919.21,475.06,7,Individual,3444.15
14386,2024-04-06,LATAM,Service,3248.99,544.92,15,Individual,2704.0699999999997
14387,2024-03-11,North America,Hardware,4698.32,194.56,6,Individual,4503.759999999999
14388,2024-01-11,North America,Software,4913.26,624.8,4,SMB,4288.46
14389,2024-04-05,North America,Software,4739.74,1726.25,13,Enterprise,3013.49
14390,2024-12-17,North America,Software,4138.48,1392.43,5,Enterprise,2746.0499999999993
14391,2024-10-22,Europe,Service,3557.56,1756.77,15,SMB,1800.79
14392,2024-04-05,Europe,Software,3350.3,254.48,7,Enterprise,3095.82
14393,2024-01-06,North America,Hardware,608.38,938.45,7,Enterprise,-330.07000000000005
14394,2024-11-13,LATAM,Hardware,1430.27,497.05,10,SMB,933.22
14395,2024-12-15,Asia,Hardware,127.87,1456.37,13,SMB,-1328.5
14396,2024-02-19,North America,Service,773.31,1941.96,11,SMB,-1168.65
14397,2024-07-28,North America,Software,2252.22,1639.95,1,Individual,612.2699999999998
14398,2024-09-12,North America,Hardware,818.03,118.79,20,Individual,699.24
14399,2024-05-04,North America,Software,4518.15,667.49,11,Individual,3850.66
14400,2024-10-02,North America,Software,4047.93,105.73,1,SMB,3942.2
14401,2024-02-14,Europe,Software,450.9,128.33,3,Enterprise,322.56999999999994
14402,2024-06-28,North America,Software,1319.68,205.05,8,SMB,1114.63
14403,2024-04-29,Europe,Hardware,4113.45,588.84,13,Enterprise,3524.6099999999997
14404,2024-05-08,LATAM,Hardware,4034.93,643.2,7,Enterprise,3391.7299999999996
14405,2024-07-28,Asia,Software,4732.71,830.88,3,Individual,3901.83
14406,2024-11-11,LATAM,Software,4987.98,839.62,20,SMB,4148.36
14407,2024-10-05,North America,Hardware,4883.72,1554.25,2,SMB,3329.4700000000003
14408,2024-09-23,Europe,Service,2109.68,325.74,18,Individual,1783.9399999999998
14409,2024-08-15,Europe,Software,1326.61,357.59,5,Individual,969.02
14410,2024-11-22,North America,Hardware,3816.21,1271.85,18,Enterprise,2544.36
14411,2024-01-05,North America,Hardware,1566.44,1164.9,16,SMB,401.53999999999996
14412,2024-05-24,Asia,Hardware,4051.36,350.31,7,Enterprise,3701.05
14413,2024-06-18,Europe,Software,2716.38,1711.92,1,Enterprise,1004.46
14414,2024-11-24,Europe,Hardware,3990.24,691.67,9,Individual,3298.5699999999997
14415,2024-07-26,Europe,Hardware,1451.81,765.59,15,Individual,686.2199999999999
14416,2024-06-12,Europe,Hardware,2589.33,869.9,1,SMB,1719.4299999999998
14417,2024-06-02,North America,Hardware,2863.72,679.27,17,Individual,2184.45
14418,2024-03-09,North America,Service,4721.23,1137.04,9,SMB,3584.1899999999996
14419,2024-07-14,North America,Software,1406.33,807.86,15,SMB,598.4699999999999
14420,2024-07-05,North America,Service,4689.77,555.9,10,SMB,4133.870000000001
14421,2024-01-26,LATAM,Hardware,4043.81,1813.73,20,SMB,2230.08
14422,2024-05-30,Europe,Hardware,3681.38,651.28,3,Individual,3030.1000000000004
14423,2024-07-19,Asia,Software,3955.66,1412.05,5,Enterprise,2543.6099999999997
14424,2024-01-12,North America,Software,3066.58,727.09,2,Enterprise,2339.49
14425,2024-07-01,Europe,Hardware,1295.99,898.68,6,Enterprise,397.31000000000006
14426,2024-07-17,North America,Hardware,1028.53,510.09,16,Individual,518.44
14427,2024-04-05,North America,Software,4345.07,1517.04,12,Individual,2828.0299999999997
14428,2024-12-30,North America,Hardware,3653.18,1487.55,17,Individual,2165.63
14429,2024-05-03,Asia,Software,1144.7,93.37,12,SMB,1051.33
14430,2024-01-16,Asia,Service,3113.96,167.38,17,SMB,2946.58
14431,2024-11-01,Europe,Service,2292.98,1848.63,7,Enterprise,444.3499999999999
14432,2024-11-19,Europe,Software,877.41,1783.21,16,Enterprise,-905.8000000000001
14433,2024-09-17,LATAM,Service,2706.1,1036.87,18,SMB,1669.23
14434,2024-11-08,North America,Service,1479.44,1012.05,8,SMB,467.3900000000001
14435,2024-05-12,North America,Software,571.6,1634.23,18,Enterprise,-1062.63
14436,2024-07-24,North America,Hardware,2388.1,319.98,2,Enterprise,2068.12
14437,2024-11-23,Asia,Software,2991.53,1324.71,9,Enterprise,1666.8200000000002
14438,2024-09-24,LATAM,Hardware,329.84,978.17,16,Individual,-648.3299999999999
14439,2024-02-02,North America,Software,2070.25,1499.5,17,Enterprise,570.75
14440,2024-11-23,LATAM,Software,1362.54,108.7,10,SMB,1253.84
14441,2024-02-04,Asia,Software,250.19,1205.81,1,Enterprise,-955.6199999999999
14442,2024-01-21,North America,Software,715.75,1135.62,18,Individual,-419.8699999999999
14443,2024-08-15,Europe,Service,781.27,1689.65,15,SMB,-908.3800000000001
14444,2024-06-21,Europe,Software,996.08,1369.83,9,Enterprise,-373.7499999999999
14445,2024-03-21,LATAM,Software,4036.55,1766.31,3,SMB,2270.2400000000002
14446,2024-08-13,North America,Service,2253.51,1780.18,16,SMB,473.33000000000015
14447,2024-07-19,Asia,Software,820.72,845.92,15,Enterprise,-25.199999999999932
14448,2024-04-03,North America,Hardware,591.46,318.0,2,Enterprise,273.46000000000004
14449,2024-11-21,Asia,Service,1559.91,1279.05,10,Enterprise,280.8600000000001
14450,2024-04-06,Europe,Service,4010.28,1753.8,4,SMB,2256.4800000000005
14451,2024-06-17,Europe,Software,1885.85,196.16,19,Enterprise,1689.6899999999998
14452,2024-04-24,Asia,Software,883.5,1137.95,17,SMB,-254.45000000000005
14453,2024-08-04,Asia,Service,2080.17,274.25,10,SMB,1805.92
14454,2024-10-22,LATAM,Software,2821.03,102.64,6,SMB,2718.3900000000003
14455,2024-06-02,North America,Software,244.96,1375.29,1,Individual,-1130.33
14456,2024-11-25,Asia,Software,3175.44,1379.61,11,SMB,1795.8300000000002
14457,2024-09-05,North America,Software,2035.99,1221.28,16,SMB,814.71
14458,2024-02-10,Europe,Hardware,147.66,1725.48,20,SMB,-1577.82
14459,2024-03-20,Europe,Hardware,3402.06,207.71,7,Enterprise,3194.35
14460,2024-05-20,Europe,Service,3590.7,255.26,3,Individual,3335.4399999999996
14461,2024-10-02,Europe,Hardware,3181.31,1735.84,14,Individual,1445.47
14462,2024-05-15,LATAM,Software,1775.46,1031.39,4,Individual,744.0699999999999
14463,2024-01-19,North America,Software,2695.06,582.45,9,SMB,2112.6099999999997
14464,2024-06-11,Asia,Service,1997.07,1489.41,15,Individual,507.65999999999985
14465,2024-12-05,Europe,Software,3533.05,1794.09,12,Enterprise,1738.9600000000003
14466,2024-10-25,North America,Software,2959.54,1394.73,16,SMB,1564.81
14467,2024-09-18,North America,Service,500.82,1594.27,19,Enterprise,-1093.45
14468,2024-12-16,LATAM,Hardware,3251.16,600.87,14,Enterprise,2650.29
14469,2024-05-15,LATAM,Software,3467.47,613.11,4,SMB,2854.3599999999997
14470,2024-01-06,LATAM,Service,1916.44,1735.04,6,Individual,181.4000000000001
14471,2024-11-09,LATAM,Service,4391.35,1248.98,11,Enterprise,3142.3700000000003
14472,2024-02-25,North America,Software,4230.77,506.62,4,Enterprise,3724.1500000000005
14473,2024-05-08,Europe,Service,958.32,1072.12,8,SMB,-113.79999999999984
14474,2024-05-27,Asia,Software,4530.9,1387.43,9,SMB,3143.4699999999993
14475,2024-04-01,Europe,Hardware,2260.27,476.17,2,Individual,1784.1
14476,2024-01-27,Europe,Service,3646.37,1327.07,20,Individual,2319.3
14477,2024-03-08,Europe,Service,4089.08,132.18,3,Enterprise,3956.9
14478,2024-09-27,Europe,Software,2575.05,642.2,6,Enterprise,1932.8500000000001
14479,2024-03-21,Europe,Software,2055.6,1364.25,2,Individual,691.3499999999999
14480,2024-05-06,North America,Software,4585.71,341.23,8,Enterprise,4244.48
14481,2024-01-04,Europe,Hardware,1231.18,483.29,20,SMB,747.8900000000001
14482,2024-12-30,Europe,Software,1359.15,1764.23,8,Enterprise,-405.0799999999999
14483,2024-04-25,Europe,Software,1871.94,1364.93,3,Enterprise,507.01
14484,2024-03-10,North America,Software,4311.38,1022.89,17,Individual,3288.4900000000002
14485,2024-10-27,Asia,Software,4700.06,461.24,11,Individual,4238.820000000001
14486,2024-02-10,North America,Software,1178.33,715.75,3,SMB,462.5799999999999
14487,2024-02-29,Europe,Service,4332.96,1169.94,12,SMB,3163.02
14488,2024-01-25,Asia,Software,1365.19,352.86,14,Enterprise,1012.33
14489,2024-02-09,Europe,Software,4856.14,989.4,1,Enterprise,3866.7400000000002
14490,2024-10-19,North America,Service,3027.3,847.5,12,SMB,2179.8
14491,2024-02-20,Asia,Hardware,134.72,979.54,18,Enterprise,-844.8199999999999
14492,2024-06-12,Europe,Software,267.24,255.84,4,Individual,11.400000000000006
14493,2024-09-24,Asia,Software,822.67,257.67,3,SMB,565.0
14494,2024-12-10,Asia,Hardware,1019.11,1930.02,17,Individual,-910.91
14495,2024-07-01,Europe,Software,3861.33,1959.77,13,SMB,1901.56
14496,2024-02-15,Europe,Hardware,1191.55,881.02,17,SMB,310.53
14497,2024-05-05,North America,Software,4848.79,1588.54,17,SMB,3260.25
14498,2024-08-09,North America,Software,3216.95,1328.79,19,Enterprise,1888.1599999999999
14499,2024-08-14,Europe,Software,3493.34,277.99,5,Individual,3215.3500000000004
